Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
17-02-2014,13,0.20,,,0.70,,0.60,,,,,,0.50,,0.70,0.60,,0.70,,,,1.10,,0.60,,,,0.8,0.7,,0.60,,,0.70,,,0.50,0.90,,0.30,,
17-02-2014,14,0.10,,,0.40,,0.50,,,,,,0.60,,0.50,0.40,,0.80,,,,1.00,,0.50,,,0.50,0.3,0.6,,,,,0.50,,,0.40,0.80,,0.30,,
17-02-2014,15,0.10,,,0.30,,0.30,,,,,,0.60,,0.50,0.30,,0.60,,,,0.60,,0.50,,,0.50,0.2,0.6,,,,,0.60,,,0.50,0.70,,0.20,,
17-02-2014,16,0.10,,,0.30,,0.40,,,,,,0.60,,0.40,0.30,,0.40,,,,0.70,,0.50,,,0.60,0.2,0.6,,,,,0.50,,,0.40,0.80,,0.20,,
17-02-2014,17,0.10,,,0.40,,0.30,,,,,,0.70,,0.50,0.20,,0.50,,,,0.70,,0.50,,,0.60,0.2,0.5,,0.60,,,0.70,,,0.20,0.90,,0.20,,
17-02-2014,18,0.10,,,0.50,,0.50,,,,,,0.60,,0.60,0.20,,0.40,,,,0.80,,0.50,,,0.60,0.3,0.5,,0.70,,,0.70,,,0.20,1.00,,0.20,,
17-02-2014,19,0.10,,,0.60,,0.70,,,,,,0.90,,0.90,0.30,,0.70,,,,1.00,,0.70,,,1.00,0.4,1.0,,0.70,,,0.80,,,0.50,1.20,,0.40,,
17-02-2014,20,0.20,,,0.70,,0.50,,,,,,0.90,,0.90,0.30,,0.70,,,,0.60,,1.00,,,1.20,0.4,0.9,,1.30,,,1.00,,,0.60,0.80,,0.40,,
17-02-2014,21,0.20,,,0.70,,0.60,,,,,,0.90,,1.00,0.30,,0.80,,,,0.70,,0.50,,,1.00,0.5,0.7,,1.50,,,1.00,,,0.60,0.90,,0.50,,
17-02-2014,22,0.20,,,0.80,,0.70,,,,,,0.70,,1.10,0.30,,0.80,,,,0.90,,0.80,,,0.90,0.7,1.0,,1.20,,,0.90,,,0.80,0.80,,0.60,,
17-02-2014,23,0.10,,,0.60,,0.70,,,,,,0.60,,0.70,0.40,,0.70,,,,0.90,,0.80,,,0.70,0.9,1.1,,0.90,,,1.00,,,0.90,1.20,,0.90,,
17-02-2014,24,0.20,,,0.50,,0.50,,,,,,,,0.60,0.30,,0.60,,,,,,0.40,,,0.60,0.8,1.1,,1.00,,,0.60,,,1.30,1.00,,0.50,,
18-02-2014,1,0.30,,,0.40,,0.40,,,,,,,,0.50,0.30,,0.60,,,,,,0.30,,,0.40,0.8,0.9,,0.60,,,0.50,,,0.80,1.00,,0.30,1.00,
18-02-2014,2,0.30,,,0.40,,0.60,,,,,,,,0.40,0.20,,0.50,,,,,,0.20,,,0.40,0.8,0.7,,1.00,,,0.60,,,0.60,1.20,,0.30,1.00,
18-02-2014,3,0.20,,,0.40,,0.40,,,,,,,,0.20,0.20,,0.80,,,,,,0.30,,,0.40,0.8,0.7,,0.70,,,0.40,,,0.80,0.90,,0.50,0.90,
18-02-2014,4,0.20,,,0.40,,0.20,,,,,,,,0.20,0.40,,0.70,,,,,,0.30,,,0.40,0.9,0.7,,0.70,,,0.30,,,0.70,1.00,,0.40,1.10,
18-02-2014,5,0.30,,,0.30,,0.30,,,,,,,,0.30,0.30,,0.80,,,,,,0.30,,,0.40,1.3,0.8,,0.60,,,0.30,,,0.70,0.70,,0.50,0.90,
18-02-2014,6,0.30,,,0.70,,0.70,,,,,,0.50,,0.60,0.80,,1.00,,,,1.10,,0.20,,,0.40,2.0,0.7,,0.90,,,0.70,,,0.70,1.00,,1.00,1.90,
18-02-2014,7,0.50,,,2.00,,1.70,,,,,,1.30,,2.10,1.50,,1.40,,,,1.80,,0.60,,,0.70,3.0,1.1,,1.20,,,1.40,,,0.90,1.90,,1.10,2.40,
18-02-2014,8,0.90,,,3.10,,3.60,,,,,,2.20,,4.00,2.00,,2.20,,,,3.00,,1.60,,,1.00,2.8,2.1,,1.00,,,2.50,,,1.40,3.50,,2.10,3.80,
18-02-2014,9,0.80,,,2.50,,2.30,,,,,,2.00,,2.90,1.50,,2.30,,,,2.10,,1.50,,,0.80,2.4,1.5,,3.30,,,2.90,,,1.60,4.90,,2.00,3.90,
18-02-2014,10,0.50,,,1.70,,2.20,,,,,,1.60,,3.00,1.50,,1.60,,,,1.60,,1.30,,,1.10,1.5,1.3,,1.40,,,1.90,,,0.80,3.30,,2.00,3.10,
18-02-2014,11,0.30,,,1.50,,,,,,,,1.30,,2.00,1.50,,1.20,,,,1.00,,0.80,,,1.50,0.8,1.1,,,,,,,,0.70,,,0.80,2.20,
18-02-2014,12,0.20,,,1.90,,,,,,,,1.40,,1.60,1.00,,1.00,,,,0.90,,0.90,,,1.40,0.6,1.4,,,,,,,,1.50,,,0.40,1.40,
18-02-2014,13,0.20,,,0.90,,1.10,,,,,,0.90,,1.30,0.60,,0.60,,,,0.90,,1.10,,,,0.6,1.2,,0.80,,,,,,1.10,,,0.30,1.10,
18-02-2014,14,0.10,,,0.40,,0.90,,,,,,0.70,,0.90,0.30,,0.50,,,,0.60,,0.60,,,,0.5,0.6,,0.70,,,,,,0.50,,,0.20,1.00,
18-02-2014,15,0.20,,,0.50,,0.70,,,,,,0.70,,0.70,0.30,,0.40,,,,0.70,,0.40,,,,0.4,0.5,,0.80,,,0.60,,,0.30,0.80,,0.20,0.60,
18-02-2014,16,0.10,,,0.40,,0.60,,,,,,0.70,,0.70,0.30,,0.50,,,,0.50,,0.40,,,0.70,0.3,0.4,,0.50,,,0.50,,,0.40,0.90,,0.20,0.50,
18-02-2014,17,0.10,,,0.40,,0.60,,,,,,,,0.70,0.30,,0.50,,,,0.40,,0.50,,,0.70,0.3,0.6,,0.40,,,0.60,,,0.40,0.80,,0.20,0.50,
18-02-2014,18,0.10,,,0.40,,0.50,,,,,,0.70,,0.70,0.20,,0.60,,,,0.50,,0.50,,,0.80,0.3,0.6,,0.40,,,0.70,,,0.40,0.80,,0.30,0.50,
18-02-2014,19,0.20,,,0.60,,0.80,,,,,,0.80,,0.90,0.40,,1.00,,,,0.80,,0.60,,,1.30,0.7,0.8,,0.50,,,0.70,,,0.60,1.00,,,0.50,
18-02-2014,20,0.20,,,0.70,,0.70,,,,,,,,0.80,0.90,,1.20,,,,1.10,,1.00,,,1.10,0.9,1.1,,0.90,,,0.90,,,0.70,1.00,,0.60,0.70,
18-02-2014,21,0.20,,,0.90,,0.70,,,,,,0.90,,1.10,0.90,,1.70,,,,1.20,,1.00,,,1.00,0.9,1.0,,1.00,,,0.80,,,0.70,1.10,,0.80,0.80,
18-02-2014,22,0.20,,,0.90,,0.60,,,,,,0.80,,1.60,0.70,,2.30,,,,1.50,,0.90,,,1.20,1.2,1.4,,1.10,,,1.00,,,1.10,1.50,,1.00,0.90,
18-02-2014,23,0.30,,,0.70,,0.90,,,,,,0.80,,1.20,0.70,,1.70,,,,1.20,,1.00,,,0.90,1.0,1.9,,1.10,,,1.00,,,2.00,2.20,,1.20,0.40,
18-02-2014,24,0.40,,,0.50,,0.80,,,,,,0.60,,0.80,,,1.30,,,,1.30,,,,,0.80,1.3,1.1,,1.00,,,0.80,,,2.30,1.80,,0.90,0.50,
19-02-2014,1,0.30,,,0.50,,0.70,,,,,,0.60,,0.50,,,1.10,,,,0.90,0.60,,,,0.50,1.7,1.1,,1.20,,,0.50,,,1.80,1.00,,1.20,0.90,
19-02-2014,2,0.40,,,0.50,,0.40,,,,,,0.50,,0.50,,,1.20,,,,0.70,0.80,,,,0.40,1.0,1.7,,1.10,,,0.30,,,1.20,1.40,,1.10,1.40,
19-02-2014,3,0.30,,,0.50,,0.30,,,,,,0.30,,0.40,,,0.90,,,,1.10,1.00,,,,0.40,1.4,1.0,,0.80,,,0.20,,,0.90,1.10,,0.80,0.90,
19-02-2014,4,0.20,,,0.50,,0.30,,,,,,0.30,,0.40,,,0.90,,,,1.30,0.50,,,,0.30,0.9,0.7,,0.80,,,0.30,,,0.60,0.90,,0.80,0.60,
19-02-2014,5,0.20,,,0.50,,0.30,,,,,,0.30,,0.40,,,0.80,,,,1.30,1.10,,,,0.30,0.9,0.6,,0.70,,,0.50,,,0.50,0.70,,0.90,1.00,
19-02-2014,6,0.30,,,0.60,,1.30,,,,,,0.40,,0.60,0.40,,0.70,,,,1.20,1.90,0.20,,,0.40,1.3,0.7,,1.10,,,0.90,,,0.50,0.90,,0.90,2.60,
19-02-2014,7,0.50,,,1.70,,2.10,,,,,,0.80,,1.40,1.10,,1.40,,,,1.70,3.20,0.70,,,0.80,3.0,1.1,,1.10,,,1.50,,,0.90,1.60,,1.20,2.60,
19-02-2014,8,1.00,,,3.10,,2.60,,,,,,1.60,,4.20,2.10,,2.20,,,,2.90,3.10,2.00,,,1.10,6.3,2.0,,1.90,,,2.40,,,1.60,3.40,,1.60,2.90,
19-02-2014,9,0.90,,,3.50,,2.70,,,,,,1.10,,3.20,2.40,,2.40,,,,3.00,2.30,1.90,,,0.80,2.6,2.2,,2.20,,,3.70,,,1.20,4.60,,2.00,4.20,
19-02-2014,10,0.70,,,1.70,,1.60,,,,,,1.20,,1.80,3.00,,2.10,,,,2.80,2.00,1.90,,,0.80,1.7,1.8,,1.10,,,1.90,,,1.50,2.50,,1.90,2.70,
19-02-2014,11,0.40,,,1.00,,1.40,,,,,,0.70,,2.10,2.20,,1.80,,,,1.80,1.90,1.30,,,1.00,0.9,1.3,,0.80,,,0.90,,,1.20,,,1.60,1.60,
19-02-2014,12,0.40,,,1.00,,1.50,,,,,,0.40,,1.30,1.20,,1.10,,,,1.20,1.40,0.80,,,0.70,0.8,1.0,,,,,0.90,,,0.60,1.50,,1.00,,
19-02-2014,13,0.30,,,0.60,,0.90,,,,,,0.50,,0.50,0.60,,0.50,,,,0.70,0.50,0.30,,,0.60,0.4,0.4,,,,,0.90,,,0.40,0.70,,0.60,,
19-02-2014,14,0.20,,,0.50,,0.50,,,,,,0.50,,0.50,0.50,,0.50,,,,0.90,0.40,0.40,,,0.70,0.4,0.5,,,,,0.50,,,0.40,0.60,,0.40,,
19-02-2014,15,0.10,,,0.40,,0.40,,,,,,0.70,,0.50,0.60,,0.70,,,,0.90,0.40,0.40,,,0.80,0.4,0.4,,,,,0.60,,,0.30,0.70,,0.30,0.50,
19-02-2014,16,0.20,,,0.40,,0.40,,,,,,0.70,,0.50,0.50,,0.70,,,,0.80,0.40,0.50,,,0.80,0.3,0.6,,0.50,,,0.50,,,0.40,1.00,,0.30,0.40,
19-02-2014,17,0.10,,,0.40,,0.40,,,,,,0.70,,0.70,0.40,,0.70,,,,0.80,0.50,0.60,,,0.80,0.3,0.7,,0.60,,,0.50,,,0.50,,,0.40,0.70,
19-02-2014,18,0.20,,,0.40,,0.50,,,,,,0.80,,0.70,0.50,,0.60,,,,0.70,0.50,0.60,,,0.80,0.4,0.9,,0.50,,,0.70,,,0.50,0.90,,0.40,0.70,
19-02-2014,19,0.30,,,0.70,,0.80,,,,,,0.70,,2.00,0.70,,1.00,,,,0.90,0.60,0.80,,,1.10,0.7,0.6,,0.40,,,1.00,,,0.40,0.90,,0.70,1.00,
19-02-2014,20,0.30,,,0.80,,0.60,,,,,,0.50,,1.70,0.90,,1.10,,,,1.00,0.80,0.90,,,0.70,0.9,0.8,,0.50,,,1.40,,,0.50,0.80,,1.00,1.20,
19-02-2014,21,0.30,,,0.90,,0.40,,,,,,0.50,,2.50,1.00,,1.10,,,,1.10,0.90,1.00,,,0.60,1.1,1.0,,0.80,,,1.50,,,0.50,0.80,,1.10,2.10,
19-02-2014,22,0.50,,,0.90,,0.80,,,,,,0.50,,2.60,1.10,,1.10,,,,1.20,0.90,1.20,,,0.60,1.5,1.2,,0.80,,,1.50,,,0.60,0.80,,1.10,1.00,
19-02-2014,23,0.90,,,0.60,,1.60,,,,,,0.40,,2.10,0.70,,1.20,,,,1.80,1.00,0.70,,,0.60,1.4,1.1,,0.80,,,1.50,,,0.80,1.30,,1.40,1.30,
19-02-2014,24,,,,0.60,,1.20,,,,,,0.40,,1.90,0.60,,0.90,,,,1.50,0.70,0.50,,,0.50,1.4,0.9,,1.00,,,1.10,,,0.70,1.00,,1.80,,
20-02-2014,1,,,,1.00,,0.90,,,,,,0.40,,1.40,0.60,,0.80,,,,1.10,0.60,0.50,,,0.50,1.2,1.4,,1.10,,,0.90,,,0.60,0.90,,1.30,,
20-02-2014,2,,,,1.00,,0.80,,,,,,0.30,,1.00,0.80,,0.70,,,,1.20,0.30,0.30,,,0.50,1.3,1.1,,0.70,,,0.90,,,0.60,0.70,,0.80,,
20-02-2014,3,,,,0.80,,0.50,,,,,,0.30,,1.00,0.50,,0.60,,,,1.10,0.20,0.60,,,0.40,0.5,0.4,,0.50,,,1.00,,,0.30,0.50,,1.00,,
20-02-2014,4,,,,0.70,,0.70,,,,,,0.30,,0.60,0.20,,0.40,,,,0.80,0.20,0.40,,,0.50,0.4,0.4,,0.50,,,1.10,,,0.30,0.30,,0.80,,
20-02-2014,5,,,,0.70,,0.90,,,,,,0.30,,0.60,0.20,,0.40,,,,0.60,0.40,0.40,,,0.40,0.5,0.3,,0.60,,,0.60,,,0.30,0.40,,0.80,,
20-02-2014,6,0.30,,,0.80,,1.20,,,,,,0.40,,1.00,0.30,,0.50,,,,1.00,0.40,0.50,,,0.50,1.5,0.4,,1.10,,,0.80,,,0.50,0.60,,1.00,2.10,
20-02-2014,7,0.60,,,2.10,,1.70,,,,,,0.50,,2.50,0.70,,1.00,,,,1.90,0.90,0.70,,,0.70,2.3,0.9,,1.00,,,1.60,,,0.70,2.40,,1.70,3.40,
20-02-2014,8,0.90,,,3.50,,2.60,,,,,,0.90,,4.40,1.50,,1.90,,,,2.10,2.40,1.60,,,1.10,2.8,1.8,,0.90,,,2.50,,,1.40,2.90,,2.30,4.40,
20-02-2014,9,0.70,,,3.30,,1.80,,,,,,2.10,,3.60,1.70,,1.90,,,,1.60,2.80,1.30,,,1.00,1.8,1.7,,1.70,,,2.90,,,1.30,3.50,,2.40,2.90,
20-02-2014,10,0.30,,,2.40,,1.10,,,,,,1.60,,2.40,2.10,,2.00,,,,2.10,2.60,1.30,,,1.20,1.1,1.2,,1.40,,,2.10,,,1.00,2.10,,1.80,2.00,
20-02-2014,11,0.20,,,1.90,,0.90,,,,,,,,1.70,1.40,,1.50,,,,1.30,1.80,1.00,,,1.50,0.8,1.2,,0.90,,,1.40,,,1.40,2.10,,,1.20,
20-02-2014,12,0.10,,,1.20,,0.50,,,,,,,,1.10,0.70,,1.10,,,,0.70,0.70,0.80,,,1.30,0.4,1.2,,0.40,,,0.80,,,1.10,1.20,,0.90,0.50,
20-02-2014,13,0.10,,,1.10,,0.40,,,,,,1.10,,,0.50,,0.70,,,,0.50,0.50,0.80,,,1.20,0.3,,,0.40,,,0.60,,,,0.70,,0.80,0.50,
20-02-2014,14,0.10,,,0.90,,0.40,,,,,,1.10,,0.90,0.60,,0.70,,,,0.70,0.50,0.70,,,1.10,0.4,0.8,,0.30,,,0.70,,,0.40,0.80,,0.80,0.60,
20-02-2014,15,0.20,,,0.90,,0.50,,,,,,1.00,,1.00,0.60,,0.70,,,,0.90,0.50,0.60,,,1.10,0.5,0.7,,0.30,,,0.80,,,0.40,0.80,,0.70,0.60,
20-02-2014,16,0.20,,,0.90,,0.70,,,,,,0.90,,1.00,0.50,,0.60,,,,0.90,,0.50,,,1.00,0.5,0.5,,0.30,,,0.70,,,0.30,0.80,,0.80,0.80,
20-02-2014,17,0.20,,,0.90,,0.70,,,,,,0.90,,0.90,0.50,,0.70,,,,0.70,,0.40,,,0.90,0.5,0.5,,0.30,,,1.00,,,0.40,0.70,,0.70,0.90,
20-02-2014,18,0.20,,,0.90,,0.60,,,,,,0.50,,1.60,0.30,,0.70,,,,0.60,0.40,0.30,,,0.80,0.5,0.5,,0.30,,,1.20,,,0.40,0.60,,0.80,0.70,
20-02-2014,19,0.40,,,0.80,,0.70,,,,,,0.40,,0.80,0.40,,0.90,,,,0.70,0.40,0.50,,,0.80,0.6,0.7,,0.40,,,1.00,,,0.50,0.60,,1.20,0.80,
20-02-2014,20,0.50,,,0.80,,1.00,,,,,,0.50,,0.60,0.80,,1.00,,,,1.10,0.60,0.40,,,0.70,0.9,1.1,,0.50,,,1.00,,,0.70,0.70,,0.80,1.10,
20-02-2014,21,0.50,,,0.70,,0.70,,,,,,0.60,,0.60,,,1.40,,,,1.20,0.50,0.50,,,0.70,0.8,1.1,,1.10,,,0.70,,,0.80,1.10,,0.70,1.00,
20-02-2014,22,0.30,,,0.60,,0.50,,,,,,0.70,,0.60,,,1.20,,,,1.10,0.50,0.40,,,0.60,1.2,1.3,,0.70,,,0.60,,,1.10,0.90,,0.60,1.10,
20-02-2014,23,0.10,,,0.50,,0.50,,,,,,0.60,,0.50,,,0.60,,,,0.80,0.70,0.30,,,0.60,1.0,0.8,,0.80,,,0.70,,,0.90,1.30,,0.60,0.50,
20-02-2014,24,0.10,,,0.50,,0.50,,,,,,0.50,,0.50,,,0.60,,,,0.90,0.70,0.30,,,0.60,1.1,0.6,,0.90,,,0.50,,,,1.30,,0.60,0.50,
21-02-2014,1,0.10,,,0.50,,0.30,,,,,,0.40,,0.50,,,0.50,,,,0.80,1.00,0.30,,,0.60,0.7,0.5,,0.70,,,0.40,,,,1.20,,0.60,0.30,
21-02-2014,2,0.10,,,0.50,,0.20,,,,,,0.40,,0.40,,,0.40,,,,0.70,0.40,0.20,,,0.50,0.5,0.5,,0.40,,,0.30,,,,0.90,,0.50,0.20,
21-02-2014,3,0.20,,,0.50,,0.20,,,,,,0.40,,0.40,,,0.40,,,,0.50,0.10,0.20,,,0.50,0.2,0.3,,0.50,,,0.30,,,,0.80,,0.50,0.20,
21-02-2014,4,0.20,,,0.50,,0.10,,,,,,0.30,,0.30,,,0.30,,,,0.40,0.10,0.20,,,0.40,0.2,0.2,,0.30,,,0.20,,,,0.70,,0.40,0.30,
21-02-2014,5,0.20,,,0.40,,0.00,,,,,,0.40,,0.30,,,0.20,,,,0.40,0.10,0.10,,,0.40,0.2,0.2,,0.30,,,0.20,,,,0.50,,0.40,0.20,
21-02-2014,6,0.20,,,0.40,,0.10,,,,,,0.50,,0.30,,,,,,,0.60,0.20,0.20,,,0.50,0.2,0.2,,0.30,,,0.30,,,0.30,0.60,,0.50,0.40,
21-02-2014,7,0.30,,,0.60,,0.30,,,,,,0.50,,0.40,,,0.40,,,,1.00,0.60,0.30,,,0.70,0.5,0.6,,0.50,,,0.60,,,0.50,0.90,,0.60,1.00,
21-02-2014,8,0.50,,,0.70,,0.70,,,,,,0.70,,0.70,,,0.70,,,,1.30,1.30,0.60,,,0.80,0.9,1.0,,0.90,,,1.10,,,1.00,1.50,,1.00,1.20,
21-02-2014,9,0.30,,,1.00,,0.70,,,,,,0.50,,0.80,,,0.90,,,,1.40,1.00,0.40,,,0.50,0.9,0.9,,0.90,,,0.90,,,0.90,1.30,,0.80,0.80,
21-02-2014,10,0.20,,,0.60,,0.50,,,,,,0.50,,0.70,,,0.70,,,,1.20,0.60,0.40,,,0.60,0.6,0.7,,1.00,,,0.80,,,0.70,1.00,,0.50,0.70,
21-02-2014,11,0.10,,,0.70,,0.40,,,,,,0.50,,0.60,,,0.70,,,,1.10,0.60,0.40,,,0.60,0.5,0.7,,0.80,,,0.70,,,0.80,1.10,,0.40,0.60,
21-02-2014,12,0.10,,,0.60,,0.50,,,,,,0.50,,0.60,,,0.80,,,,1.30,0.50,0.40,,,0.60,0.5,0.7,,0.90,,,0.60,,,0.80,1.10,,0.30,0.50,
21-02-2014,13,0.10,,,0.60,,0.50,,,,,,0.70,,0.60,,,0.80,,,,0.80,0.40,0.60,,,0.70,0.4,0.8,,1.00,,,0.80,,,1.00,0.80,,0.30,0.50,
21-02-2014,14,0.10,,,0.50,,0.40,,,,,,0.70,,0.60,,,0.60,,,,0.60,0.20,0.70,,,0.80,0.4,0.9,,0.80,,,0.50,,,0.80,0.70,,0.40,0.40,
21-02-2014,15,0.20,,,0.60,,0.50,,,,,,0.80,,0.70,,,0.50,,,,0.70,0.30,0.70,,,0.90,0.4,0.8,,0.70,,,0.70,,,0.60,0.80,,0.30,0.50,
21-02-2014,16,0.20,,,0.70,,0.50,,,,,,0.90,,0.90,,,0.60,,,,0.60,0.30,0.60,,,1.00,0.4,0.7,,0.60,,,0.70,,,0.60,0.90,,0.40,0.60,
21-02-2014,17,0.20,,,0.80,,0.50,,,,,,0.90,,1.00,,,0.70,,,,0.70,0.40,0.60,,,1.00,0.5,0.7,,0.40,,,0.70,,,0.60,0.90,,0.40,0.60,
21-02-2014,18,0.30,,,0.90,,0.60,,,,,,0.90,,1.20,,,0.80,,,,0.80,0.30,0.50,,,1.00,0.6,0.7,,0.30,,,1.00,,,0.50,0.70,,0.70,0.80,
21-02-2014,19,0.30,,,0.80,,0.60,,,,,,0.80,,1.40,,,0.90,,,,0.80,0.30,0.40,,,0.90,0.5,0.6,,0.40,,,1.10,,,0.50,0.60,,0.70,0.90,
21-02-2014,20,0.30,,,0.70,,0.50,,,,,,0.80,,0.70,,,0.70,,,,1.10,0.50,0.50,,,0.80,0.7,0.7,,0.40,,,0.70,,,0.60,0.90,,0.50,0.90,
21-02-2014,21,0.30,,,0.60,,0.30,,,,,,0.80,,0.60,,,0.60,,,,1.00,0.70,0.50,,,0.70,0.8,1.0,,0.40,,,0.70,,,0.70,0.90,,0.50,0.80,
21-02-2014,22,0.20,,,0.60,,0.30,,,,,,0.70,,0.50,,,0.50,,,,0.70,0.70,0.40,,,0.60,0.7,0.8,,0.90,,,0.60,,,0.70,0.80,,0.50,0.60,
21-02-2014,23,0.10,,,0.70,,0.30,,,,,,0.70,,0.40,,,0.60,,,,0.70,0.50,0.30,,,0.70,0.5,0.6,,1.00,,,0.70,,,0.70,0.80,,0.50,0.70,
21-02-2014,24,0.10,,,0.80,,0.20,,,,,,0.70,,0.50,,,0.60,,,,0.60,0.40,0.30,,,0.80,0.6,0.6,,0.80,,,0.40,,,0.60,0.70,,0.50,0.80,
22-02-2014,1,0.10,,,0.80,,0.20,,,,,,0.60,,0.50,0.40,,0.40,,,,0.70,0.30,0.30,,,0.80,0.5,0.5,,0.70,,,0.40,,,0.70,0.80,,0.50,0.60,
22-02-2014,2,0.20,,,0.70,,0.20,,,,,,0.70,,0.60,0.50,,0.40,,,,0.60,,0.40,,,0.70,0.5,0.5,,0.70,,,0.40,,,0.90,0.60,,0.50,0.70,
22-02-2014,3,0.20,,,0.70,,0.30,,,,,,0.70,,0.70,0.40,,0.60,,,,0.70,,0.50,,,0.50,0.6,0.6,,0.50,,,0.60,,,0.80,0.50,,0.60,0.60,
22-02-2014,4,0.20,,,0.70,,0.50,,,,,,0.50,,0.70,0.50,,0.40,,,,0.50,,0.40,,,0.50,0.5,0.7,,0.30,,,0.60,,,0.60,0.40,,0.60,0.60,
22-02-2014,5,0.20,,,0.70,,0.50,,,,,,0.50,,0.70,0.40,,0.50,,,,0.60,,0.30,,,0.50,0.5,0.5,,0.50,,,0.60,,,0.60,0.60,,0.60,0.60,
22-02-2014,6,0.30,,,0.80,,0.40,,,,,,0.90,,1.20,0.60,,0.80,,,,1.00,,0.30,,,0.50,0.8,0.6,,0.50,,,0.80,,,0.70,0.90,,0.80,1.20,
22-02-2014,7,0.40,,,1.10,,1.10,,,,,,0.90,,1.30,0.80,,1.10,,,,1.90,,0.40,,,0.70,2.1,0.8,,0.50,,,1.30,,,0.80,1.30,,1.10,1.40,
22-02-2014,8,0.80,,,2.40,,1.70,,,,,,1.30,,2.20,1.00,,1.40,,,,2.00,,0.70,,,1.00,2.2,1.8,,1.00,,,1.60,,,1.10,1.50,,1.30,1.80,
22-02-2014,9,0.80,,,2.30,,1.50,,,,,,1.50,,1.80,1.20,,1.50,,,,2.40,2.40,0.80,,,0.90,1.5,1.7,,1.30,,,1.70,,,1.00,1.20,,1.40,2.20,
22-02-2014,10,0.50,,,1.40,,1.40,,,,,,1.20,,1.20,2.10,,1.80,,,,1.80,1.20,0.90,,,1.10,1.3,1.1,,0.70,,,1.90,,,1.00,1.20,,0.90,1.50,
22-02-2014,11,0.30,,,1.20,,1.40,,,,,,0.90,,1.40,1.50,,1.80,,,,1.60,0.80,0.90,,,1.20,1.0,0.9,,0.80,,,1.50,,,0.90,1.00,,1.10,1.00,
22-02-2014,12,0.30,,,0.90,,0.80,,,,,,0.80,,0.90,0.80,,1.00,,,,1.10,0.80,0.70,,,0.90,0.7,0.8,,0.50,,,0.90,,,0.70,0.60,,1.00,0.80,
22-02-2014,13,0.20,,,0.80,,0.30,,,,,,0.90,,0.70,0.50,,0.60,,,,0.70,0.40,0.50,,,0.80,0.3,0.5,,0.30,,,0.60,,,0.50,0.60,,0.50,0.60,
22-02-2014,14,0.20,,,0.70,,0.40,,,,,,0.80,,0.70,0.40,,0.60,,,,0.70,0.40,0.50,,,0.80,0.3,0.6,,0.30,,,0.60,,,0.40,0.70,,0.60,0.50,
22-02-2014,15,0.20,,,0.70,,0.40,,,,,,0.70,,0.90,0.50,,0.50,,,,0.70,0.50,0.50,,,0.80,0.4,0.5,,0.30,,,0.80,,,0.40,0.80,,0.60,0.60,
22-02-2014,16,0.20,,,0.70,,0.50,,,,,,0.60,,1.00,0.40,,,,,,0.90,0.40,0.50,,,0.70,0.4,0.5,,0.30,,,0.90,,,0.40,0.70,,0.60,0.70,
22-02-2014,17,0.20,,,0.80,,0.40,,,,,,0.60,,0.90,0.50,,0.60,,,,0.60,0.40,0.30,,,0.70,0.5,0.4,,0.30,,,1.00,,,0.40,0.70,,0.70,0.70,
22-02-2014,18,0.20,,,0.90,,0.40,,,,,,0.40,,1.00,0.30,,0.50,,,,0.50,0.40,0.20,,,0.60,0.5,0.3,,0.30,,,0.90,,,0.30,0.70,,0.70,0.80,
22-02-2014,19,0.20,,,0.90,,0.30,,,,,,0.50,,0.40,0.40,,0.50,,,,0.60,,0.20,,,0.50,0.5,0.4,,0.30,,,0.50,,,0.40,0.60,,0.70,0.90,
22-02-2014,20,0.20,,,0.50,,0.20,,,,,,0.60,,0.50,0.60,,0.60,,,,0.70,0.80,0.20,,,0.50,0.5,0.5,,0.30,,,0.50,,,0.40,0.60,,0.90,0.80,
22-02-2014,21,0.10,,,0.70,,0.40,,,,,,0.50,,0.80,0.70,,0.80,,,,0.80,0.90,0.20,,,0.50,0.6,0.6,,0.30,,,0.60,,,0.40,0.60,,1.10,0.70,
22-02-2014,22,0.20,,,0.70,,0.80,,,,,,0.50,,1.50,0.70,,0.70,,,,0.80,0.90,0.40,,,0.60,0.7,1.1,,0.40,,,1.00,,,0.40,0.60,,1.10,1.10,
22-02-2014,23,0.20,,,0.90,,0.60,,,,,,0.50,,1.80,0.90,,1.00,,,,0.90,0.70,0.60,,,0.60,0.9,1.1,,0.40,,,1.00,,,0.50,0.60,,1.30,1.40,
22-02-2014,24,0.70,,,1.00,,0.30,,,,,,0.40,,1.60,0.70,,0.70,,,,0.90,0.70,0.40,,,,0.9,1.0,,0.70,,,1.30,,,0.60,0.70,,1.00,1.80,
23-02-2014,1,0.50,,,1.00,,0.20,,,,,,0.40,,1.20,0.50,,0.70,,,,0.80,0.50,0.30,,,,0.8,0.8,,1.10,,,1.20,,,0.60,0.90,,1.00,1.80,
23-02-2014,2,0.50,,,0.90,,0.20,,,,,,0.40,,0.80,0.70,,0.80,,,,1.20,0.30,0.30,,,,0.7,0.6,,0.90,,,1.10,,,0.70,0.90,,0.80,1.40,
