Fecha,Hora,ACO,AJM,AJU,ARA,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,IMP,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-05-2020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-05-2020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-05-2020,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-05-2020,4,,0.00,,,0.10,,0.20,0.30,,,,,,0.10,,0.10,0.40,,0.20,,0.00,0.20,,0.30,0.40,0.30,0.00,,0.20,0.00,,0.20,0.30,0.10,,,,0.00,,,0.10,,,0.20,0.10,,0.40,,
01-05-2020,5,,0.00,,,0.20,,0.20,0.20,,,,,,0.10,,0.20,0.40,,0.20,,0.00,0.20,,0.40,0.40,0.30,0.10,,0.20,0.00,,0.30,0.50,0.10,,,,0.20,,,0.00,,,0.20,0.10,,0.40,,
01-05-2020,6,,0.10,,,0.20,,0.30,0.20,,,,,,0.10,,0.30,0.50,,0.20,,0.00,0.30,,0.60,0.40,0.50,0.40,,0.30,0.10,,0.40,0.50,0.20,,,,0.20,,,0.20,,,0.30,0.20,,0.50,,
01-05-2020,7,,0.10,,,0.40,,0.50,0.40,,,,,,0.30,,0.80,0.40,,0.30,,0.00,0.60,,0.40,1.30,0.80,0.30,,0.50,0.30,,0.80,0.60,0.30,,,,0.40,,,0.60,,,0.40,0.60,,0.70,,
01-05-2020,8,,0.30,,,0.70,,0.40,0.60,,,,,,0.40,,0.90,0.30,,0.70,,0.00,0.50,,0.60,1.20,0.70,0.40,,0.70,0.30,,1.20,0.60,0.20,,,,0.40,,,0.60,,,0.40,0.50,,0.70,,
01-05-2020,9,,0.20,,,0.60,,0.40,0.60,,,,,,0.40,,0.60,0.30,,0.60,,0.00,0.70,,0.30,0.90,0.70,0.40,,0.50,0.30,,0.80,0.50,0.30,,,,0.40,,,0.50,,,0.30,0.50,,0.80,,
01-05-2020,10,,0.20,,,0.40,,0.40,0.50,,,0.30,,,0.30,,0.50,0.30,,0.50,,0.00,0.60,,0.30,0.50,0.70,0.30,,0.40,0.20,,0.60,0.50,0.30,,,,0.10,,,0.30,,,0.20,0.30,,0.60,,
