Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
01-06-2012,1,0.60,,,,,0.70,,,,0.40,,0.30,,0.80,1.10,,0.60,,1.10,0.70,0.80,,0.10,,0.60,,1.0,0.2,,0.30,,,0.80,0.90,,,0.50,,0.80,1.90,
01-06-2012,2,0.50,,,,,0.60,,,,0.40,,0.30,,0.70,0.90,,0.40,,0.70,1.20,0.40,,0.10,,0.50,,0.7,0.1,,0.10,,,0.50,0.80,,,0.50,,0.70,1.70,
01-06-2012,3,0.50,,,,,0.40,,,,0.30,,0.30,,0.70,0.90,,0.50,,0.50,1.00,0.70,,0.10,,0.30,,0.8,0.2,,0.00,,,0.70,0.60,,,0.60,,0.50,1.10,
01-06-2012,4,0.60,,,,,0.70,,,,0.50,,0.20,,0.70,0.90,,0.60,,0.60,0.90,0.40,,0.30,,0.60,,0.6,0.2,,0.00,,,0.40,0.60,,,0.60,,0.50,0.90,
01-06-2012,5,0.50,,,,,0.80,,,,0.60,,0.20,,0.70,0.80,,0.60,,0.70,0.80,0.80,,0.30,,0.90,,0.8,0.2,,0.20,,,0.40,0.80,,,0.80,,1.00,1.20,
01-06-2012,6,0.70,,,,,1.30,,,,1.50,,0.20,,1.80,1.00,,0.70,,0.90,1.40,1.40,,0.40,,1.40,,1.6,0.5,,0.50,,,1.40,1.20,,0.70,1.20,,1.10,2.20,
01-06-2012,7,1.10,,,,,2.50,,,,1.90,,0.20,,3.00,1.50,,1.60,,1.80,4.00,2.10,,0.80,,1.00,,2.6,1.6,,1.00,,,2.30,1.70,,1.00,1.60,,1.70,2.90,
01-06-2012,8,1.10,,,,,2.10,,,,1.30,,0.20,,1.70,1.60,,1.60,,1.60,2.30,1.50,,1.10,,1.10,,2.2,2.3,,0.50,,,1.60,1.70,,1.10,1.50,,1.60,1.90,
01-06-2012,9,0.70,,,,,1.70,,,,1.40,,0.40,,0.90,1.50,,2.00,,1.80,1.20,1.80,,0.50,,1.40,,2.1,1.9,,0.50,,,1.40,1.70,,1.30,1.80,,1.20,2.20,
01-06-2012,10,0.70,,,,,0.90,,,,1.60,,0.50,,0.80,1.10,,1.10,,,0.80,1.50,,0.30,,0.80,,1.3,0.8,,0.30,,,0.80,0.80,,,1.90,,0.50,1.60,
01-06-2012,11,0.70,,,,,0.60,,,,1.10,,0.50,,0.50,0.80,,0.70,,,0.40,0.80,,0.30,,0.30,,,0.6,,0.60,,,0.50,0.60,,,1.20,,0.30,0.80,
01-06-2012,12,0.50,,,,,0.50,,,,0.70,,0.40,,0.50,0.60,,0.70,,,0.40,0.70,,0.30,,0.20,,,0.6,,0.70,,,0.50,0.40,,0.60,0.90,,0.30,0.50,
01-06-2012,13,0.60,,,,,0.50,,,,0.60,,0.40,,0.60,0.70,,0.70,,,0.40,0.60,,0.40,,0.20,,,0.6,,0.20,,,0.50,0.40,,0.50,0.50,,0.30,0.50,
01-06-2012,14,0.50,,,,,0.50,,,,0.80,,0.40,,0.60,0.60,,0.60,,,0.00,0.50,,0.40,,0.20,,,0.5,,,,,0.40,0.40,,0.30,0.30,,0.20,0.30,
01-06-2012,15,0.40,,,,,0.50,,,,0.80,,0.40,,0.50,0.50,,0.60,,,0.00,0.30,,0.30,,0.10,,0.4,0.3,,,,,0.40,0.40,,0.30,0.30,,0.20,0.40,
01-06-2012,16,0.30,,,,,0.50,,,,0.90,,0.30,,0.50,0.60,,0.70,,0.60,0.10,0.30,,0.20,,0.20,,0.4,0.4,,0.00,,,0.50,0.40,,0.60,0.40,,0.30,0.50,
01-06-2012,17,0.40,,,,,0.50,,,,1.00,,0.30,,0.60,0.90,,0.70,,0.60,0.20,0.70,,0.30,,0.40,,0.7,0.4,,0.00,,,0.50,0.60,,0.50,0.70,,0.30,0.60,
01-06-2012,18,0.40,,,,,0.60,,,,0.90,,0.30,,0.80,0.80,,0.60,,1.50,0.70,0.90,,0.30,,0.40,,0.6,0.5,,0.00,,,0.60,0.70,,0.50,0.70,,0.50,0.40,
01-06-2012,19,0.40,,,,,0.60,,,,0.60,,0.30,,0.60,0.80,,0.60,,1.30,1.20,1.00,,0.20,,0.50,,0.8,0.3,,0.00,,,0.60,,,0.50,0.90,,0.40,1.20,
01-06-2012,20,0.50,,,,,1.00,,,,0.80,,0.30,,1.20,1.00,,,,0.60,0.30,1.30,,0.50,,0.50,,1.1,0.7,,0.10,,,1.10,0.50,,0.70,1.00,,0.80,0.40,
01-06-2012,21,0.40,,,,,1.00,,,,0.80,,0.30,,1.00,1.30,,0.80,,0.70,0.40,1.50,,0.40,,0.40,,1.4,0.6,,0.00,,,1.30,0.40,,0.70,1.10,,0.70,0.50,
01-06-2012,22,0.70,,,,,0.80,,,,0.60,,0.30,,0.70,1.20,,0.70,,0.80,0.80,1.20,,0.30,,0.80,,1.2,0.6,,0.00,,,0.70,0.60,,0.70,0.90,,0.80,1.30,
01-06-2012,23,0.90,,,,,0.50,,,,0.50,,0.40,,0.70,1.10,,0.90,,0.90,0.80,1.10,,0.40,,0.80,,1.0,0.7,,0.10,,,0.50,0.60,,0.80,0.90,,0.80,1.00,
01-06-2012,24,0.90,,,,,0.70,,,,0.60,,0.40,,0.70,1.30,,0.80,,0.70,0.50,1.00,,0.40,,0.60,,1.0,0.7,,0.00,,,0.70,0.80,,0.70,0.80,,1.00,0.80,
02-06-2012,1,0.80,,,,,0.90,,,,0.70,,0.30,,0.90,1.20,,0.80,,0.80,0.60,0.70,,0.60,,0.60,,0.7,0.7,,0.00,,,0.90,0.90,,0.60,0.70,,0.90,0.80,
02-06-2012,2,0.80,,,,,0.90,,,,0.60,,0.30,,0.80,1.10,,0.60,,0.70,0.80,0.70,,0.80,,0.60,,0.7,0.6,,0.00,,,0.80,0.90,,0.60,0.80,,0.90,1.00,
