Fecha,Hora,ACO,AJU,ARA,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,LVI,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VAL,VIF,XAL,
02-05-2014,3,2,,,6,,,,,,,,1,3,5,11,8,,2,,,8,,6,,3,6,5,7,,3,,,7,8,2,,7,,3,,
02-05-2014,4,2,,,5,,,,,,,,1,2,4,7,6,,2,,,7,,5,,3,4,4,3,,2,,,7,5,2,,4,,2,,
02-05-2014,5,2,,,4,,,,,,,,1,1,4,4,,,2,,,6,,4,,4,2,4,3,,2,,,9,8,1,,2,,3,,
02-05-2014,6,2,,,5,,6,,,,,,1,2,5,2,3,,3,,,4,,3,,4,1,6,5,,2,,,10,6,1,3,3,,3,,
02-05-2014,7,3,,,5,,9,,,,,,1,2,7,3,4,,4,,,5,,4,,6,2,6,6,,1,,,16,7,1,3,5,,3,,
02-05-2014,8,2,,,6,,13,,,,,,1,3,10,4,5,,4,,,6,,4,,7,3,6,4,,1,,,15,6,2,2,5,,5,,
02-05-2014,9,2,,,7,,9,,,,,,1,4,10,6,3,,4,,,6,,3,,7,3,5,3,,2,,,30,6,2,2,2,,5,,
02-05-2014,10,2,,,19,,5,,,,,,1,4,9,4,3,,3,,,4,,2,,5,2,4,2,,1,,,9,5,2,2,1,,5,,
02-05-2014,11,2,,,17,,4,,,,,,2,,7,3,2,,3,,,3,,2,,3,2,4,2,,1,,,7,4,1,2,1,,4,,
02-05-2014,12,2,,,7,,3,,,,,,1,,4,2,2,,3,,,3,,2,,2,1,3,1,,1,,,6,3,1,2,2,,3,,
02-05-2014,13,3,,,6,,3,,,,,,1,,2,1,2,,3,,,2,,2,,2,1,3,1,,1,,,3,6,1,2,1,,3,,
02-05-2014,14,3,,,3,,2,,,,,,1,2,2,1,1,,2,,,1,,1,,1,1,3,1,,2,,,2,7,1,1,1,,4,,
02-05-2014,15,2,,,2,,1,,,,,,2,7,2,1,1,,2,,,1,,1,,1,1,2,1,,1,,,2,3,1,3,1,,4,,
02-05-2014,16,2,,,2,,1,,,,,,1,8,2,1,1,,1,,,1,,1,,1,1,3,1,,1,,,1,2,1,2,1,,4,,
02-05-2014,17,2,,,2,,1,,,,,,1,26,1,0,1,,1,,,2,,1,,1,1,3,1,,2,,,1,2,1,1,1,,6,,
02-05-2014,18,2,,,2,,1,,,,,,1,13,1,0,1,,6,,,2,,1,,2,1,2,1,,2,,,1,13,1,1,1,,9,,
02-05-2014,19,2,,,5,,1,,,,,,1,3,2,0,1,,2,,,1,,1,,2,1,3,1,,1,,,3,4,1,1,1,,3,,
02-05-2014,20,2,,,4,,3,,,,,,1,2,3,2,2,,2,,,3,,3,,2,2,4,2,,2,,,7,2,1,2,1,,3,,
02-05-2014,21,2,,,3,,3,,,,,,1,3,53,2,2,,2,,,2,,3,,2,29,4,3,,2,,,5,2,4,3,3,,2,,
02-05-2014,22,2,,,22,,4,,,,,,40,2,46,3,3,,2,,,2,,26,,2,47,4,4,,3,,,4,2,2,3,2,,2,,
02-05-2014,23,2,,,14,,3,,,,,,48,69,27,4,3,,2,,,3,,32,,2,15,4,6,,2,,,3,4,1,3,2,,11,,
02-05-2014,24,2,,,79,,11,,,,,,28,78,20,6,5,,14,,,4,,17,,6,14,4,8,,3,,,52,80,1,2,2,,28,,
03-05-2014,1,2,,,196,,131,,,,,,32,86,58,60,38,,39,,,67,,14,,26,11,31,11,,2,,,214,68,2,2,2,,39,,
03-05-2014,2,2,,,43,,155,,,,,,17,36,53,154,143,,98,,,156,,31,,70,6,45,53,,2,,,80,96,3,7,6,,112,,
03-05-2014,3,2,,,23,,49,,,,,,14,8,30,77,33,,84,,,66,,74,,76,22,63,87,,5,,,53,90,4,32,50,,92,,
03-05-2014,4,,,,36,,60,,,,,,26,9,22,39,72,,73,,,66,,80,,66,20,52,56,,19,,,70,60,10,52,45,,69,,
03-05-2014,5,,,,26,,59,,,,,,25,5,24,35,50,,63,,,47,,37,,56,19,40,59,,10,,,46,46,22,15,28,,43,,
03-05-2014,6,1,,,18,,38,,,,,,32,3,14,37,37,,52,,,42,,32,,22,11,27,36,,7,,,30,35,9,14,19,,37,,
03-05-2014,7,2,,,10,,29,,,,,,20,2,10,39,35,,24,,,36,,13,,5,8,25,24,,4,,,28,28,2,17,21,,18,,
03-05-2014,8,1,,,14,,28,,,,,,13,11,14,40,37,,5,,,28,,11,,5,16,23,23,,4,,,31,24,5,17,27,,9,,
03-05-2014,9,2,,,23,,27,,,,,,18,20,21,34,36,,15,,,30,,14,,13,12,26,19,,8,,,36,18,8,13,33,,12,,
03-05-2014,10,12,,,24,,23,,,,,,12,17,19,24,28,,27,,,24,,17,,22,15,22,18,,9,,,33,24,7,17,28,,14,,
03-05-2014,11,12,,,14,,13,,,,,,10,11,16,13,,,15,,,14,,15,,17,15,16,16,,8,,,20,16,7,16,,,11,,
03-05-2014,12,5,,,7,,8,,,,,,,8,14,7,8,,7,,,8,,10,,8,10,9,7,,9,,,11,6,7,10,8,,7,,
03-05-2014,13,4,,,7,,8,,,,,,,7,8,6,6,,5,,,6,,8,,4,7,7,6,,6,,,6,5,6,7,7,,6,,
03-05-2014,14,3,,,6,,6,,,,,,,5,6,5,5,,4,,,5,,6,,3,6,6,6,,4,,,6,5,5,6,6,,5,,
03-05-2014,15,2,,,5,,5,,,,,,,4,6,4,4,,4,,,4,,4,,3,,5,4,,3,,,5,4,,3,4,,4,,
03-05-2014,16,3,,,19,,4,,,,,,6,5,12,3,2,,3,,,3,,3,,3,4,5,2,,3,,,11,4,2,2,2,,4,,
03-05-2014,17,2,,,43,,5,,,,,,4,5,55,2,2,,3,,,2,,2,,3,9,4,3,,2,,,28,5,1,2,2,,5,,
03-05-2014,18,2,,,33,,37,,,,,,9,5,24,23,3,,2,,,3,,12,,2,37,3,3,,3,,,47,5,1,2,2,,3,,
03-05-2014,19,2,,,14,,15,,,,,,36,24,10,11,2,,2,,,3,,10,,2,6,3,3,,2,,,15,16,2,2,3,,3,,
03-05-2014,20,1,,,3,,4,,,,,,5,22,2,2,2,,8,,,4,,4,,2,4,4,3,,3,,,5,17,2,3,2,,13,,
03-05-2014,21,1,,,4,,3,,,,,,6,8,3,2,2,,5,,,3,,2,,3,3,3,2,,3,,,8,7,2,2,1,,8,,
03-05-2014,22,1,,,4,,2,,,,,,4,4,5,2,2,,3,,,2,,2,,2,3,3,2,,2,,,4,4,1,2,1,,4,,
03-05-2014,23,1,,,3,,2,,,,,,3,3,3,2,1,,2,,,2,,2,,2,3,3,1,,2,,,3,3,1,2,2,,3,,
03-05-2014,24,1,,,3,,2,,,,,,4,3,2,1,1,,1,,,2,,2,,2,,3,1,,2,,,3,3,0,1,2,,2,,
04-05-2014,1,1,,,2,,2,,,,,,3,2,2,1,1,,2,,,2,,1,,2,,4,1,,1,,,2,3,0,1,1,,2,2,
04-05-2014,2,1,,,2,,2,,,,,,2,2,2,1,1,,2,,,1,,1,,2,,3,0,,2,,,2,2,0,1,1,,2,2,
04-05-2014,3,1,,,2,,2,,,,,,2,2,1,0,1,,2,,,1,,1,,3,,3,0,,1,,,3,2,0,1,1,,3,1,
04-05-2014,4,1,,,1,,2,,,,,,1,2,1,0,1,,2,,,1,,1,,2,,3,0,,1,,,2,2,0,1,1,,3,1,
04-05-2014,5,1,,,1,,2,,,,,,1,1,1,0,1,,1,,,2,,1,,2,,3,1,,1,,,1,2,0,1,1,,3,1,
04-05-2014,6,1,,,2,,2,,,,,,1,2,1,0,2,,1,,,2,,1,,2,1,4,1,,2,,,2,2,0,1,1,,3,1,
04-05-2014,7,1,,,2,,2,,,,,,1,2,2,1,2,,1,,,3,,1,,2,2,4,1,,2,,,3,2,0,1,1,,3,2,
04-05-2014,8,2,,,3,,2,,,,,,2,2,3,2,2,,2,,,3,,1,,3,2,3,2,,2,,,4,2,1,1,2,,3,3,
04-05-2014,9,1,,,3,,2,,,,,,3,5,3,2,2,,2,,,3,,2,,3,2,4,1,,2,,,8,2,1,1,2,,2,3,
04-05-2014,10,2,,,3,,3,,,,,,2,4,2,2,2,,2,,,3,,2,,3,2,4,1,,2,,,6,3,1,2,2,,3,3,
04-05-2014,11,2,,,3,,2,,,,,,2,3,3,2,3,,2,,,3,,2,,3,2,4,1,,2,,,7,3,1,2,3,,3,3,
04-05-2014,12,1,,,3,,2,,,,,,1,3,3,2,3,,2,,,2,,2,,2,2,3,1,,2,,,3,2,1,2,3,,3,3,
04-05-2014,13,2,,,2,,2,,,,,,1,2,3,1,1,,1,,,2,,2,,1,2,3,1,,2,,,1,2,,2,1,,3,2,
04-05-2014,14,2,,,2,,2,,,,,,1,2,2,2,1,,1,,,2,,2,,1,2,3,1,,2,,,0,1,1,1,1,,2,1,
04-05-2014,15,2,,,2,,1,,,,,,2,3,2,1,1,,1,,,2,,2,,0,2,3,1,,2,,,2,2,1,2,1,,2,1,
04-05-2014,16,2,,,2,,1,,,,,,1,11,2,1,1,,1,,,1,,2,,0,2,2,1,,2,,,2,2,1,2,1,,3,1,
04-05-2014,17,2,,,12,,1,,,,,,1,9,2,1,1,,2,,,1,,2,,1,1,2,1,,2,,,4,5,1,2,1,,4,1,
04-05-2014,18,2,,,3,,1,,,,,,1,13,1,0,1,,2,,,1,,,,1,1,2,1,,,,,1,4,0,1,1,,2,1,
04-05-2014,19,2,,,3,,1,,,,,,1,4,2,1,1,,1,,,1,,,,1,2,3,1,,1,,,2,3,0,1,1,,4,1,
04-05-2014,20,2,,,5,,2,,,,,,2,3,4,1,2,,1,,,2,,,,1,1,3,1,,2,,,4,2,1,2,1,,2,1,
04-05-2014,21,2,,,2,,1,,,,,,1,2,3,0,1,,1,,,1,,,,1,2,2,1,,1,,,,1,1,2,1,,2,1,
04-05-2014,22,1,,,2,,1,,,,,,2,2,3,0,1,,1,,,1,,,,1,2,2,2,,1,,,2,1,0,1,1,,1,1,
04-05-2014,23,1,,,1,,1,,,,,,2,2,3,0,1,,1,,,0,,,,1,2,2,1,,1,,,1,1,0,1,1,,2,1,
04-05-2014,24,1,,,1,,1,,,,,,2,1,2,0,0,,1,,,1,,,,1,1,2,1,,1,,,,1,0,1,1,,2,0,
05-05-2014,1,1,,,1,,1,,,,,,1,1,1,1,1,,1,,,1,,,,1,1,2,1,,1,,,,1,0,1,1,,2,0,
05-05-2014,2,1,,,1,,1,,,,,,1,2,1,0,1,,0,,,3,,,,1,1,3,0,,1,,,,1,0,1,1,,2,0,
05-05-2014,3,1,,,1,,1,,,,,,1,1,1,0,0,,1,,,2,,,,1,1,3,0,,1,,,,2,0,1,1,,2,1,
05-05-2014,4,2,,,1,,1,,,,,,1,2,1,1,0,,1,,,1,,,,2,1,3,1,,1,,,,1,0,1,1,,2,4,
05-05-2014,5,2,,,1,,1,,,,,,1,2,1,1,1,,2,,,2,,,,2,1,3,1,,1,,,,1,0,1,1,,2,11,
05-05-2014,6,2,,,2,,2,,,,,,1,2,2,1,1,,3,,,4,,,,3,1,4,2,,1,,,3,2,0,1,1,,2,6,
05-05-2014,7,2,,,2,,3,,,,,,1,2,6,2,4,,3,,,4,,,,5,2,6,3,,1,,,8,2,0,2,2,,3,7,
05-05-2014,8,5,,,3,,3,,,,,,3,3,4,2,5,,4,,,5,,,,7,2,7,4,,2,,,9,4,0,2,3,,4,8,
05-05-2014,9,3,,,5,,5,,,,,,2,3,4,2,3,,6,,,4,,,,6,1,7,2,,2,,,10,7,1,1,2,,5,5,
05-05-2014,10,4,,,4,,4,,,,,,1,2,2,1,2,,4,,,2,,,,6,1,5,1,,1,,,5,9,1,1,2,,4,4,
05-05-2014,11,3,,,2,,2,,,,,,1,2,2,1,1,,3,,,2,,,,4,2,4,1,,1,,,6,5,1,1,1,,3,4,
05-05-2014,12,2,,,2,,2,,,,,,2,2,4,1,2,,3,,,2,,,,2,2,3,1,,1,,,5,2,1,2,1,,3,3,
05-05-2014,13,2,,,2,,2,,,,,,2,3,3,2,2,,3,,,2,,,,2,2,4,2,,2,,,3,3,1,2,,,3,3,
05-05-2014,14,3,,,2,,2,,,,,,,11,2,2,2,,2,,,3,,,,2,2,4,2,,2,,,2,2,1,2,2,,3,2,
05-05-2014,15,,,,7,,2,,,,,,2,13,2,2,3,,2,,,3,,,,1,2,3,2,,2,,,3,7,1,3,2,,3,1,
05-05-2014,16,2,,,35,,2,,,,,,2,15,3,2,2,,2,,,2,,,,1,2,3,,,2,,,10,15,2,2,2,,6,2,
05-05-2014,17,3,,,14,,3,,,,,,2,32,5,2,2,,5,,,3,,,,2,2,3,,,2,,,13,15,2,2,2,,18,5,
05-05-2014,18,,,,14,,4,,,,,,2,45,7,2,4,,21,,,5,,,,11,2,6,,,2,,,11,25,1,2,3,,26,17,
05-05-2014,19,,,,16,,10,,,,,,2,29,19,5,7,,7,,,9,,,,9,3,10,3,,2,,,16,26,1,3,7,,8,20,
05-05-2014,20,,,,5,,9,,,,,,2,2,10,3,6,,1,,,12,,,,1,3,2,8,,2,,,10,2,2,7,7,,2,1,
05-05-2014,21,2,,,2,,1,,,,,,3,2,3,1,3,,1,,,1,,,,1,5,3,3,,2,,,2,1,4,3,3,,1,5,
05-05-2014,22,2,,,2,,1,,,,,,3,2,2,2,3,,0,,,1,,,,1,4,3,2,,2,,,3,1,2,4,3,,1,1,
05-05-2014,23,2,,,1,,1,,,,,,2,1,2,1,2,,1,,,1,,,,1,3,2,2,,2,,,4,2,1,3,2,,2,1,
05-05-2014,24,1,,,1,,1,,,,,,,1,1,1,2,,1,,,,,,,1,2,2,1,,2,,,2,2,1,2,1,,2,1,
06-05-2014,1,2,,,1,,1,,,,,,,2,1,1,2,,0,,,,,,,1,1,3,1,,1,,,1,2,1,2,1,,2,1,
06-05-2014,2,1,,,1,,1,,,,,,,2,1,1,1,,1,,,,,,,2,1,3,1,,1,,,0,2,1,2,1,,2,3,
06-05-2014,3,2,,,1,,1,,,,,,,2,2,1,1,,2,,,,,,,2,1,4,1,,2,,,1,2,1,2,1,,2,4,
06-05-2014,4,2,,,1,,1,,,,,,,2,1,1,1,,1,,,,,,,2,2,4,1,,1,,,2,2,1,1,1,,3,3,
06-05-2014,5,2,,,1,,2,,,,,,,2,2,1,2,,3,,,,,,,3,2,6,1,,1,,,3,3,1,2,1,,2,7,
06-05-2014,6,2,,,2,,5,,,,,,2,2,4,1,2,,3,,,3,,,,4,2,7,1,,1,,,6,4,1,2,2,,5,13,
06-05-2014,7,3,,,4,,10,,,,,,5,2,7,1,4,,5,,,5,,,,6,3,7,2,,1,,,8,3,1,2,4,,6,9,
06-05-2014,8,2,,,4,,9,,,,,,2,3,5,1,4,,5,,,7,,,,9,2,6,4,,1,,,12,4,1,2,3,,5,5,
06-05-2014,9,2,,,3,,12,,,,,,2,3,5,2,2,,4,,,3,,,,,2,5,3,,2,,,7,5,1,2,2,,4,5,
06-05-2014,10,3,,,3,,7,,,,,,2,3,4,3,3,,3,,,3,,,,,3,5,2,,1,,,7,4,2,2,,,4,,
06-05-2014,11,3,,,3,,5,,,,,,2,3,3,3,3,,3,,,3,,,,,3,5,2,,2,,,4,4,2,2,,,4,,
06-05-2014,12,5,,,4,,5,,,,,,2,3,4,4,4,,4,,,4,,,,,3,5,4,,,,,4,4,3,4,,,4,5,
06-05-2014,13,5,,,4,,4,,,,,,3,3,4,4,4,,4,,,4,,,,,3,6,4,,4,,,5,4,3,4,,,5,3,
06-05-2014,14,3,,,3,,3,,,,,,2,3,3,3,3,,3,,,3,,,,4,3,5,3,,3,,,4,3,2,3,3,,4,2,
06-05-2014,15,4,,,2,,3,,,,,,3,2,3,2,2,,2,,,,,,,3,3,4,2,,2,,,3,3,1,2,2,,3,2,
06-05-2014,16,3,,,2,,3,,,,,,2,2,3,2,2,,3,,,2,,,,2,2,4,2,,1,,,3,4,2,2,2,,3,2,
06-05-2014,17,4,,,2,,2,,,,,,2,2,2,2,2,,3,,,2,,,,2,2,4,2,,1,,,2,4,2,2,2,,3,2,
06-05-2014,18,,,,2,,1,,,,,,1,1,1,1,1,,2,,,2,,,,2,2,3,2,,1,,,1,11,2,2,2,,2,1,
06-05-2014,19,3,,,1,,1,,,,,,1,1,1,1,1,,1,,,1,,,,2,1,3,1,,2,,,1,3,1,1,1,,2,1,
06-05-2014,20,4,,,2,,2,,,,,,1,1,2,1,1,,2,,,2,,,,3,1,3,1,,5,,,5,2,1,2,2,,2,4,
06-05-2014,21,3,,,2,,4,,,,,,2,1,3,3,5,,2,,,4,,,,4,1,5,3,,4,,,4,4,2,5,4,,3,4,
06-05-2014,22,3,,,2,,4,,,,,,2,1,4,3,5,,2,,,4,,,,3,3,4,4,,4,,,4,4,2,6,4,,4,3,
06-05-2014,23,2,,,2,,3,,,,,,1,1,3,3,4,,2,,,3,,,,2,1,4,3,,4,,,4,4,1,6,3,,3,2,
06-05-2014,24,2,,,2,,2,,,,,,1,2,2,,3,,2,,,3,,,,2,1,4,2,,3,,,3,4,1,4,3,,4,2,
07-05-2014,1,2,,,1,,2,,,,,,1,2,1,,1,,2,,,2,,,,2,1,,2,,3,,,3,3,1,3,2,,3,2,
07-05-2014,2,3,,,1,,2,,,,,,1,2,2,,1,,2,,,2,,,,2,1,,2,,3,,,2,2,1,3,2,,3,3,
07-05-2014,3,2,,,2,,1,,,,,,1,2,2,,2,,2,,,2,,,,2,1,4,2,,2,,,2,2,1,2,2,,3,2,
07-05-2014,4,2,,,2,,2,,,,,,2,2,2,,2,,2,,,2,,,,2,1,4,1,,2,,,3,2,1,2,3,,2,2,
07-05-2014,5,2,,,2,,2,,,,,,2,1,2,,2,,1,,,2,,,,2,2,4,1,,1,,,2,3,1,2,3,,3,2,
07-05-2014,6,3,,,2,,2,,,,,,2,2,4,2,2,,3,,,2,,,,2,3,5,2,,1,,,3,3,1,2,3,,3,3,
07-05-2014,7,3,,,3,,3,,,,,,2,2,5,2,3,,3,,,4,,,,3,2,5,3,,1,,,5,2,1,2,4,,3,4,
07-05-2014,8,4,,,4,,4,,,,,,2,2,6,2,4,,3,,,4,,,,3,2,5,3,,1,,,5,3,2,2,4,,3,4,
07-05-2014,9,3,,,4,,4,,,,,,2,3,5,2,4,,3,,,3,,,,4,2,6,3,,2,,,5,4,2,2,3,,4,5,
07-05-2014,10,3,,,4,,4,,,,,,2,4,4,2,4,,3,,,4,,,,4,2,6,3,,2,,,9,4,2,2,3,,4,4,
07-05-2014,11,3,,,3,,5,,,,,,2,4,,3,4,,3,,,4,,,,4,2,5,3,,2,,,7,4,,3,4,,4,4,
07-05-2014,12,3,,,3,,5,,,,,,2,4,,3,4,,3,,,3,,,,3,3,5,3,,2,,,8,4,,2,3,,4,4,
07-05-2014,13,3,,,4,,4,,,,,,3,4,,3,3,,3,,,4,,,,3,3,5,2,,2,,,8,5,,2,3,,4,5,
07-05-2014,14,3,,,4,,4,,,,,,4,4,,3,3,,4,,,4,,,,3,4,5,3,,2,,,6,4,2,3,3,,4,5,
07-05-2014,15,3,,,3,,3,,,,,,3,3,,3,3,,4,,,4,,,,3,3,5,3,,2,,,5,4,3,3,3,,5,4,
07-05-2014,16,4,,,2,,3,,,,,,3,3,2,3,3,,4,,,3,,,,3,3,5,3,,2,,,3,3,3,3,3,,4,4,
07-05-2014,17,,,,2,,2,,,,,,2,3,2,3,3,,3,,,2,,,,3,2,4,3,,2,,,2,2,3,3,3,,3,3,
07-05-2014,18,2,,,2,,2,,,,,,1,2,2,2,3,,2,,,3,,,,2,1,4,2,,2,,,3,4,3,3,2,,3,2,
07-05-2014,19,2,,,2,,4,,,,,,1,2,2,2,2,,1,,,2,,,,2,1,4,2,,2,,,7,2,1,2,2,,2,2,
07-05-2014,20,3,,,1,,1,,,,,,1,2,1,0,1,,2,,,1,,,,2,1,3,1,,0,,,3,2,1,1,1,,3,3,
07-05-2014,21,3,,,1,,1,,,,,,1,2,2,0,1,,1,,,1,,,,1,1,3,1,,0,,,2,2,1,1,1,,2,1,
07-05-2014,22,3,,,1,,1,,,,,,1,1,3,1,2,,1,,,1,,,,1,1,3,1,,1,,,3,2,1,1,1,,2,1,
07-05-2014,23,2,,,1,,2,,,,,,1,2,3,1,2,,1,,,1,,,,1,1,3,1,,1,,,4,2,1,1,2,,2,1,
07-05-2014,24,,,,1,,2,,,,,,1,1,1,1,2,,1,,,2,,,,2,1,3,1,,1,,,4,2,0,1,1,,2,,
08-05-2014,1,,,,1,,2,,,,,,1,2,1,1,2,,1,,,2,,,,2,1,3,1,,1,,,3,1,0,1,1,,2,,
08-05-2014,2,,,,1,,2,,,,,,0,1,2,1,2,,1,,,2,,,,2,1,3,1,,1,,,1,2,0,1,1,,2,,
08-05-2014,3,,,,1,,2,,,,,,1,2,1,1,1,,1,,,1,,,,2,1,3,1,,1,,,1,2,0,1,1,,1,,
08-05-2014,4,,,,1,,1,,,,,,0,1,1,0,1,,1,,,1,,,,1,1,3,1,,1,,,2,2,1,1,1,,2,,
08-05-2014,5,,,,2,,2,,,,,,1,2,1,0,1,,1,,,2,,,,1,1,3,1,,1,,,3,3,1,1,1,,2,,
08-05-2014,6,3,,,2,,3,,,,,,1,2,3,1,2,,2,,,3,,,,3,1,4,2,,1,,,4,3,1,1,1,,2,4,
08-05-2014,7,3,,,3,,4,,,,,,1,2,5,1,2,,2,,,3,,,,3,1,6,4,,1,,,7,3,1,2,1,,3,5,
08-05-2014,8,3,,,2,,5,,,,,,1,2,4,2,2,,3,,,4,,,,4,1,4,4,,0,,,7,3,1,1,2,,3,4,
08-05-2014,9,3,,,2,,4,,,,,,1,2,,2,2,,3,,,3,,,,4,1,4,1,,1,,,9,3,1,1,2,,3,4,
08-05-2014,10,2,,,2,,3,,,,,,1,2,2,1,2,,3,,,2,,,,4,1,4,1,,1,,,13,3,1,1,1,,,4,
08-05-2014,11,2,,,3,,2,,,,,,1,2,5,0,1,,2,,,1,,,,3,1,3,1,,1,,,9,3,1,1,1,,,3,
08-05-2014,12,2,,,2,,1,,,,,,1,2,3,,,,2,,,,,,,,1,3,1,,,,,6,3,1,1,,,,2,
08-05-2014,13,2,,,2,,1,,,,,,1,1,3,0,1,,1,,,2,,,,,1,3,1,,,,,4,3,1,1,1,,2,1,
08-05-2014,14,1,,,2,,1,,,,,,1,2,2,0,1,,1,,,1,,,,,1,3,1,,,,,3,2,1,1,1,,2,2,
08-05-2014,15,2,,,2,,1,,,,,,1,2,4,0,1,,1,,,1,,,,,1,3,1,,0,,,2,1,,1,1,,2,3,
08-05-2014,16,2,,,2,,1,,,,,,1,2,2,0,1,,1,,,1,,,,,1,3,1,,1,,,2,1,,1,,,2,3,
08-05-2014,17,2,,,2,,1,,,,,,1,2,3,0,1,,1,,,1,,,,,1,3,1,,0,,,2,1,1,1,1,,2,1,
08-05-2014,18,2,,,2,,2,,,,,,1,1,3,0,1,,1,,,1,,,,,1,3,1,,1,,,2,2,1,1,1,,2,1,
08-05-2014,19,2,,,2,,2,,,,,,1,2,3,1,2,,1,,,1,,,,,1,3,1,,0,,,3,2,1,1,1,,2,1,
08-05-2014,20,2,,,3,,4,,,,,,2,1,4,1,2,,1,,,2,,,,,1,4,2,,1,,,4,2,1,1,1,,2,1,
08-05-2014,21,2,,,3,,3,,,,,,2,2,4,1,2,,1,,,2,,,,,1,3,1,,1,,,3,2,1,1,1,,2,3,
08-05-2014,22,1,,,3,,3,,,,,,3,2,5,1,3,,2,,,2,,,,,1,3,2,,1,,,3,2,1,1,2,,2,3,
08-05-2014,23,2,,,2,,4,,,,,,2,2,4,1,3,,1,,,3,,,,,1,4,2,,1,,,3,3,1,1,1,,2,6,
