Fecha,Hora,ACO,AJU,ATI,AZC,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IZT,LAG,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
03-11-2014,17,9,,15,,41,,,8,,,33,6,25,40,39,,10,,,,39,,14,31,27,25,,8,,,40,15,30,11,24,7,28,
03-11-2014,18,15,,24,,63,,,10,,,46,18,38,49,46,,29,,,,56,,17,58,38,24,,9,,,56,21,17,18,28,15,30,
03-11-2014,19,13,,43,,93,,,19,,,79,25,49,69,50,,47,,,,59,,38,72,54,63,,12,,,68,45,12,33,24,25,44,
03-11-2014,20,21,,39,,57,,,23,,,70,31,44,53,50,,38,,,,58,,43,69,46,57,,21,,,47,31,13,41,43,22,29,
03-11-2014,21,14,,30,,46,,,29,,,40,30,37,47,58,,31,,,,58,,35,55,49,65,,37,,,47,35,26,40,57,27,24,
03-11-2014,22,17,,23,,37,,,30,,,32,25,24,40,49,,30,,,,46,,32,49,41,52,,24,,,36,36,19,42,52,25,34,
03-11-2014,23,17,,21,,35,,,21,,,40,28,37,32,36,,28,,,,36,,26,35,37,44,,39,,,37,33,19,38,45,27,40,
03-11-2014,24,12,,23,,35,,,17,,,32,33,35,34,37,,30,,,,25,,30,20,36,31,,30,,,35,33,8,37,38,28,40,
04-11-2014,1,12,,21,,34,,,20,,36,24,28,29,33,36,,28,,,,22,,29,18,34,36,,29,,,35,32,7,34,32,14,37,
04-11-2014,2,14,,16,,32,,,19,,33,32,28,25,30,31,,17,,,,21,,18,28,29,34,,31,,,33,30,5,31,27,20,33,
04-11-2014,3,10,,14,,28,,,13,,28,28,20,23,28,25,,23,,,,24,,21,26,25,29,,27,,,29,33,12,24,19,26,34,
04-11-2014,4,7,,16,,29,,,16,,24,24,23,17,24,21,,25,,,,20,,27,21,21,24,,26,,,27,31,14,20,20,20,30,
04-11-2014,5,9,,15,,26,,,14,,23,28,29,16,23,25,,26,,,,22,,21,23,24,22,,22,,,26,32,14,23,25,18,31,
04-11-2014,6,14,,18,,27,,,14,,25,29,30,18,26,28,,26,,,,22,,22,25,26,24,,20,,,25,32,12,25,26,18,29,
04-11-2014,7,18,,19,,29,,,17,,27,30,29,19,27,30,,26,,,,22,,25,27,29,27,,24,,,27,31,10,25,27,23,31,
04-11-2014,8,15,,22,,30,,,19,,29,34,29,23,29,30,,24,,,,24,,24,26,31,27,,22,,,33,32,16,23,30,27,33,
04-11-2014,9,15,,29,,35,,,18,,32,43,31,36,34,34,,22,,,,29,,22,32,33,33,,20,,,37,35,26,27,32,29,36,
04-11-2014,10,15,,42,,48,,,16,,43,45,39,56,51,44,,27,,,,39,,25,39,34,42,,24,,,52,37,40,31,39,34,40,
04-11-2014,11,14,,52,,61,,,16,,62,56,54,76,70,57,,33,,,,52,,31,42,36,47,,28,,,66,51,45,35,47,43,47,
04-11-2014,12,13,,65,,69,,,16,,67,49,53,93,80,65,,27,,,,57,,24,42,35,43,,25,,,79,53,41,45,56,49,40,
04-11-2014,13,9,,65,,58,,,12,,58,52,36,94,77,57,,15,,,,55,,18,51,37,42,,14,,,61,51,29,26,43,27,31,
04-11-2014,14,9,,42,,52,,,6,,14,41,29,78,44,26,,17,,,,43,,23,46,29,15,,3,,,49,22,20,8,8,19,33,
04-11-2014,15,6,,39,,20,,,7,,10,25,18,37,16,13,,13,,,,13,,15,24,13,12,,3,,,33,25,10,7,8,16,20,
04-11-2014,16,6,,20,,16,,,7,,8,13,20,27,17,14,,10,,,,9,,14,7,17,10,,3,,,18,16,6,7,11,,16,
04-11-2014,17,8,,23,,18,,,9,,10,14,15,27,18,18,,11,,,,11,,16,11,21,12,,3,,,22,19,6,10,13,,25,
04-11-2014,18,12,,29,,25,,,12,,14,18,29,32,23,27,,16,,,,19,,21,17,30,16,,4,,,29,21,6,13,25,,27,
04-11-2014,19,15,,35,,45,,,16,,22,28,39,43,40,34,,25,,,,24,,28,24,47,24,,12,,,53,25,8,20,40,,40,
04-11-2014,20,19,,38,,51,,,21,,35,20,47,45,49,49,,35,,,,31,,42,30,53,28,,20,,,55,26,7,40,43,,55,
04-11-2014,21,27,,36,,52,,,21,,47,23,36,48,52,52,,53,,,,36,,48,35,58,37,,27,,,58,37,4,39,42,,59,
04-11-2014,22,33,,32,,52,,,23,,46,32,33,38,51,48,,52,,,,33,,46,34,56,43,,26,,,63,33,4,36,47,46,57,
04-11-2014,23,33,,29,,51,,,15,,45,22,29,34,48,45,,49,,,,33,,44,31,51,38,,19,,,45,44,6,33,42,48,55,
04-11-2014,24,31,,26,,45,,,14,,40,29,25,35,45,43,,42,,,,34,,39,31,48,40,,15,,,39,42,10,27,38,43,45,
05-11-2014,1,27,,32,,37,29,,13,,36,32,24,30,42,38,,39,,,,33,,32,24,46,35,,11,,,37,43,16,14,19,33,42,
05-11-2014,2,22,,39,,31,26,,6,,32,25,23,31,37,33,,36,,,,26,,21,24,40,31,,12,,,36,43,13,11,16,30,38,
05-11-2014,3,20,,38,,28,22,,6,,28,22,20,30,35,30,,17,,,,19,,13,19,35,29,,8,,,39,34,7,8,18,27,29,
05-11-2014,4,16,,35,,31,19,,3,,25,10,19,30,32,32,,16,,,,21,,10,20,34,28,,7,,,36,33,8,7,13,26,25,
05-11-2014,5,15,,29,,29,18,,4,,22,8,20,31,32,31,,23,,,,21,,12,14,30,23,,9,,,35,36,13,10,33,28,28,
05-11-2014,6,16,,29,,32,18,,8,,22,14,20,29,30,31,,32,,,,20,,26,25,34,24,,15,,,34,36,13,26,35,26,34,
05-11-2014,7,18,,28,,39,20,,10,,24,22,22,28,31,30,,33,,,,23,,28,31,36,25,,21,,,36,33,15,25,34,27,36,
05-11-2014,8,19,,33,,43,24,,15,,30,18,26,31,39,38,,37,,,,28,,36,27,36,31,,13,,,41,40,14,22,38,29,35,
05-11-2014,9,19,,49,,68,41,,8,,35,22,39,51,52,47,,48,,,,48,,40,25,38,38,,14,,,63,42,32,21,49,47,34,
05-11-2014,10,10,,,,,42,,4,,36,15,39,85,49,33,,26,,,,42,,21,23,38,38,,10,,,39,52,35,10,29,44,,
05-11-2014,11,3,,,,,35,,4,,25,9,33,63,,21,,12,,,,29,,12,25,16,31,,6,,,40,42,34,5,11,37,,
05-11-2014,12,3,,32,,,20,,5,,13,19,29,36,,12,,10,,,,24,,12,24,14,10,,4,,,33,27,23,4,7,25,18,
05-11-2014,13,3,,23,,,9,,,,7,14,27,24,,11,,7,,,,9,,12,17,12,6,,2,,,21,17,10,3,6,12,18,
05-11-2014,14,3,,15,,,10,,4,,7,7,19,24,,11,,8,,,,7,,10,12,12,7,,3,,,17,16,10,5,5,13,16,
05-11-2014,15,6,,13,,,12,,4,,9,8,14,18,16,13,,9,,,,9,,11,6,13,9,,4,,,20,15,13,6,8,13,13,
05-11-2014,16,6,,15,,22,10,,5,,10,9,,15,17,17,,7,,,,10,,12,9,14,9,,4,,,25,14,13,6,9,13,18,
05-11-2014,17,7,,22,,28,8,,6,,11,8,27,36,19,23,,9,,,,10,,14,10,20,12,,4,,,28,17,10,6,11,15,21,
05-11-2014,18,11,,29,,36,22,,9,,18,11,28,45,22,24,,14,,,,13,,18,16,32,18,,5,,,43,20,6,10,14,21,26,
05-11-2014,19,17,,35,,43,34,,12,,33,16,34,38,32,29,,29,,,,18,,26,20,38,27,,8,,,51,23,6,16,24,28,34,
05-11-2014,20,25,,43,,44,36,,14,,32,16,35,45,36,44,,31,,,,36,,28,25,44,30,,33,,,54,26,12,25,37,36,43,
05-11-2014,21,30,,40,,47,34,,16,,36,16,32,52,39,43,,28,,,,35,,32,26,43,33,,28,,,56,50,16,32,41,38,35,
05-11-2014,22,36,,32,,42,36,,16,,37,19,39,48,43,41,,31,,,,35,,32,30,40,33,,26,,,49,44,14,27,40,40,43,
05-11-2014,23,33,,27,,41,32,,20,,34,27,37,42,38,37,,35,,,,34,,34,37,40,29,,30,,,46,44,14,24,35,41,44,
05-11-2014,24,31,,20,,44,29,,22,,32,38,33,36,34,34,,33,,,,30,,32,39,37,31,,28,,,39,38,13,25,35,37,40,
06-11-2014,1,27,,16,,37,25,,24,,30,32,27,31,32,30,,35,,,,26,,31,34,35,28,,21,,,33,39,14,24,32,29,37,
06-11-2014,2,25,,13,,33,24,,20,,28,22,26,22,30,28,,34,,,,25,,29,27,34,27,,17,,,30,38,13,24,31,25,37,
06-11-2014,3,19,,12,,35,23,,12,,26,28,23,18,28,27,,30,,,,21,,27,24,29,25,,17,,,34,36,8,22,29,27,35,
06-11-2014,4,16,,16,,38,19,,15,,22,24,18,19,31,26,,31,,,,15,,27,22,28,24,,15,,,38,33,7,21,26,29,33,
06-11-2014,5,15,,16,,35,17,,18,,21,21,16,18,33,29,,28,,,,13,,27,23,27,23,,17,,,32,29,6,15,25,29,34,
06-11-2014,6,16,,20,,25,18,,19,,23,18,15,18,30,25,,29,,,,16,,25,30,29,22,,22,,,28,33,6,17,24,31,35,
06-11-2014,7,16,,19,,24,20,,19,,26,22,14,22,30,27,,32,,,,20,,23,30,30,22,,21,,,28,32,7,18,25,29,32,
06-11-2014,8,16,,23,,35,27,,19,,29,27,20,22,32,35,,25,,,,24,,22,25,27,27,,22,,,33,31,10,19,30,32,31,
06-11-2014,9,19,,32,,56,41,,22,,41,20,29,38,48,55,,27,,,,36,,24,24,37,38,,25,,,44,39,26,26,46,38,48,
06-11-2014,10,11,,28,,80,37,,19,,37,19,31,39,59,50,,31,,,,36,,30,21,50,32,,23,,,53,45,20,20,47,46,50,
06-11-2014,11,7,,36,,51,25,,15,,33,18,15,,62,44,,21,,,,23,,22,19,26,20,,9,,,46,,20,13,47,22,43,
06-11-2014,12,5,,50,,28,23,,11,,29,18,10,,42,33,,19,,,,21,,14,21,19,26,,11,,,44,,18,24,33,13,,
06-11-2014,13,3,,35,,21,20,,6,,27,25,7,29,22,19,,19,,,,18,,18,21,13,25,,14,,,41,,16,25,19,10,,
06-11-2014,14,4,,19,,18,22,,5,,22,22,5,40,17,18,,17,,,,24,,14,20,11,24,,16,,,,,24,18,13,9,,
06-11-2014,15,5,,13,,22,17,,5,,21,21,4,29,19,19,,16,,,,19,,12,21,12,20,,14,,,,10,24,13,10,7,23,
06-11-2014,16,4,,14,,23,18,,5,,25,27,5,32,21,21,,13,,,,18,,12,26,10,19,,12,,,27,13,25,11,15,7,23,
06-11-2014,17,5,,13,,25,,,8,,21,31,8,27,26,17,,23,,,,22,,17,24,13,21,,10,,,27,15,26,12,11,8,29,
06-11-2014,18,9,,16,,33,28,,13,,34,30,10,30,29,33,,31,,,,37,,21,36,,28,,12,,,33,21,18,17,20,13,25,
06-11-2014,19,15,,20,,42,38,,15,,39,33,18,21,38,43,,34,,,,38,,30,34,24,27,,23,,,35,35,34,23,29,19,25,
06-11-2014,20,15,,37,,39,37,,16,,39,32,21,22,43,43,,30,,,,40,,35,44,31,32,,35,,,40,39,25,31,49,18,26,
06-11-2014,21,16,,30,,32,33,,15,,33,25,19,22,36,38,,27,,,,41,,29,42,35,33,,41,,,38,27,16,39,43,18,29,
06-11-2014,22,16,,33,,24,32,,18,,35,36,29,26,30,28,,27,,,,33,,28,33,31,30,,50,,,37,18,19,36,30,12,42,
06-11-2014,23,17,,30,,21,31,,21,,35,35,33,21,32,30,,18,,,,30,,18,35,31,32,,38,,,30,17,22,36,31,11,41,
06-11-2014,24,13,,29,,34,33,,16,,34,31,34,16,33,35,,21,,,,,,16,29,27,34,,35,,,37,29,17,35,33,26,40,
07-11-2014,1,20,,18,,34,31,,20,,26,21,31,11,33,35,,23,,,,,,23,31,26,30,,33,,,36,32,16,33,37,20,41,
07-11-2014,2,20,,12,,34,25,,20,,25,31,24,19,33,34,,22,,,,,,23,28,28,19,,30,,,38,13,13,27,27,29,40,
07-11-2014,3,16,,12,,31,23,,19,,29,34,21,19,32,28,,26,,,,23,,25,22,27,29,,29,,,35,29,12,29,28,26,34,
07-11-2014,4,15,,12,,32,21,,17,,30,34,20,19,30,27,,24,,,,22,,24,25,24,31,,26,,,32,26,9,26,27,21,32,
07-11-2014,5,14,,14,,33,18,,15,,27,31,16,20,28,26,,26,,,,19,,23,17,25,27,,26,,,25,29,7,24,27,22,30,
07-11-2014,6,12,,15,,31,18,,13,,26,30,13,19,27,27,,25,,,,22,,21,29,23,27,,25,,,28,27,6,23,28,24,30,
07-11-2014,7,14,,17,,25,16,,14,,27,33,18,20,26,30,,26,,,,24,,27,33,24,27,,24,,,31,27,10,21,26,25,32,
07-11-2014,8,14,,19,,31,21,,15,,31,31,24,24,28,33,,27,,,,27,,26,31,27,29,,25,,,37,28,10,22,27,22,36,
07-11-2014,9,17,,23,,42,36,,21,,38,33,25,30,36,43,,34,,,,37,,35,25,42,37,,29,,,44,33,33,30,34,22,50,
07-11-2014,10,14,,23,,,47,,15,,52,34,21,29,44,65,,31,,,,43,,44,28,72,53,,27,,,53,50,46,37,48,20,77,
07-11-2014,11,16,,26,,,56,,19,,75,34,17,40,66,89,,37,,,,47,,51,31,,59,,31,,,67,41,46,46,49,17,82,
07-11-2014,12,10,,28,,,74,,18,,87,37,16,64,,101,,24,,,,63,,33,36,,63,,22,,,58,28,39,46,49,15,59,
07-11-2014,13,7,,21,,,79,,17,,77,43,11,41,72,61,,13,,,,59,,16,44,,79,,24,,,36,20,56,40,27,9,38,
07-11-2014,14,7,,16,,30,58,,11,,54,40,9,22,57,47,,14,,,,55,,,37,24,56,,21,,,26,13,65,26,26,7,34,
07-11-2014,15,7,,15,,30,45,,8,,38,32,8,24,44,32,,12,,,,52,,,29,18,34,,14,,,28,12,57,18,18,7,39,
07-11-2014,16,7,,15,,43,37,,8,,32,32,9,28,38,34,,16,,,,40,,,34,20,30,,11,,,28,16,44,15,17,8,31,
07-11-2014,17,11,,19,,48,37,,9,,34,37,13,38,38,35,,16,,,,34,,16,42,22,27,,12,,,39,23,39,15,17,11,36,
07-11-2014,18,23,,39,,48,35,,14,,42,45,21,71,43,43,,34,,,,42,,28,54,36,31,,13,,,60,27,19,21,27,14,53,
07-11-2014,19,18,,59,,77,42,,17,,36,58,39,75,54,56,,26,,,,59,,40,85,44,33,,18,,,78,54,20,24,31,40,49,
07-11-2014,20,28,,41,,74,47,,15,,49,31,24,82,60,49,,44,,,,66,,37,67,46,43,,40,,,75,46,25,28,36,42,45,
07-11-2014,21,29,,37,,75,49,,13,,39,20,14,60,51,46,,36,,,,61,,38,24,55,42,,35,,,61,33,25,27,33,43,43,
07-11-2014,22,36,,32,,77,56,,13,,50,21,26,36,46,48,,44,,,,59,,31,25,61,46,,30,,,50,31,19,36,30,51,40,
07-11-2014,23,24,,36,,77,54,,11,,57,19,32,43,51,55,,30,,,,58,,39,19,68,62,,41,,,56,33,18,43,35,51,54,
07-11-2014,24,29,,28,,78,54,,10,,59,16,24,44,61,52,,41,,,,51,,39,22,63,57,,26,,,61,38,12,39,37,41,64,
08-11-2014,1,20,,29,,56,48,,8,,56,12,25,38,60,45,,38,,,,35,,34,17,62,52,,20,,,64,41,9,33,35,37,67,
08-11-2014,2,34,,28,,43,41,,9,,51,10,23,31,60,34,,46,,,,19,,32,14,56,53,,12,,,45,39,7,26,22,35,67,
08-11-2014,3,24,,26,,42,29,,8,,46,13,25,28,44,30,,52,,,,23,,32,16,53,38,,11,,,38,44,6,26,22,33,61,
08-11-2014,4,24,,15,,38,28,,12,,41,8,20,26,36,43,,41,,,,26,,44,11,49,30,,9,,,31,31,5,20,33,31,63,
08-11-2014,5,23,,14,,38,31,,10,,35,7,22,21,39,44,,34,,,,23,,38,12,46,38,,12,,,35,31,7,26,42,29,55,
08-11-2014,6,25,,11,,33,31,,32,,33,9,20,22,37,38,,33,,,,27,,32,12,42,38,,15,,,28,31,6,28,32,28,49,
08-11-2014,7,28,,20,,33,29,,29,,32,13,21,23,35,40,,30,,,,30,,31,23,43,35,,26,,,29,32,7,29,40,28,52,
08-11-2014,8,24,,21,,37,28,,26,,35,16,23,23,36,40,,31,,,,25,,37,29,43,35,,31,,,33,34,12,28,38,26,56,
08-11-2014,9,22,,19,,37,35,,30,,38,15,22,28,41,44,,22,,,,26,,37,15,44,42,,36,,,48,40,20,30,42,29,67,
08-11-2014,10,10,,13,,43,39,,18,,40,16,15,37,56,52,,20,,,,36,,29,25,36,39,,18,,,29,27,28,26,37,20,73,
08-11-2014,11,6,,5,,26,39,,12,,42,25,6,24,44,39,,19,,,,33,,25,29,29,35,,24,,,13,13,29,30,24,11,32,
08-11-2014,12,5,,4,,13,29,,8,,26,22,3,10,23,22,,13,,,,30,,21,25,13,33,,21,,,12,14,29,28,29,6,23,
08-11-2014,13,7,,7,,15,24,,6,,19,19,3,16,18,22,,10,,,,23,,12,20,20,23,,16,,,19,9,34,19,21,4,20,
08-11-2014,14,5,,4,,15,20,,5,,19,14,4,21,18,23,,9,,,,19,,10,11,12,21,,17,,,21,8,29,20,16,5,15,
08-11-2014,15,6,,5,,19,21,,5,,21,14,7,18,15,19,,13,,,,16,,13,12,13,24,,16,,,18,12,28,15,14,6,21,
08-11-2014,16,6,,8,,20,15,,5,,16,11,6,11,16,16,,14,,,,16,,16,12,15,18,,16,,,20,13,22,16,15,7,21,
08-11-2014,17,5,,14,,19,18,,5,,17,9,6,16,16,16,,14,,,,19,,12,11,13,19,,18,,,23,17,20,16,16,6,15,
08-11-2014,18,5,,16,,26,17,,7,,19,13,7,13,23,22,,17,,,,17,,14,13,12,20,,18,,,26,16,19,20,18,7,15,
08-11-2014,19,7,,15,,28,17,,7,,22,13,8,13,26,29,,19,,,,15,,17,16,14,20,,18,,,24,16,17,22,24,8,20,
08-11-2014,20,9,,15,,17,23,,5,,17,13,9,15,16,20,,18,,,,22,,17,17,13,20,,17,,,21,13,20,22,18,9,16,
08-11-2014,21,8,,13,,19,16,,5,,16,12,8,13,15,21,,17,,,,18,,17,17,16,20,,12,,,21,13,16,14,13,11,14,
08-11-2014,22,7,,11,,17,18,,5,,20,12,10,14,13,20,,16,,,,20,,14,14,15,22,,12,,,23,10,17,14,16,10,16,
08-11-2014,23,6,,13,,17,17,,4,,18,10,13,9,16,19,,12,,,,13,,13,10,11,19,,14,,,16,12,14,18,19,8,16,
08-11-2014,24,4,,11,,14,17,,4,,14,11,5,17,13,17,,8,,,,14,,12,11,13,15,,12,,,13,10,14,17,14,8,14,
09-11-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,
09-11-2014,2,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,
